file1行範囲,file1テキスト,file2行範囲,file2テキスト,差分行
"-1231,13",data/JP-PINT/pint-jp.html,"+1234,6",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;cbc:CompanyID</span> <span class=""attribute-name"">schemeID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">0188</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>1234567890123<span class=""tag"">&lt;/cbc:CompanyID&gt;</span>  <i class=""conum"" data-value=""8""></i><b>(8)</b>"
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html, </tr>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html, <tr>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html," <td><i class=""conum"" data-value=""5""></i><b>5</b></td>"
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html,-<td>Seller tax registration ID (ibt-031).</td>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html,+<td>An Invoice must not have the Seller tax identifier (ibt-031).</td>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html, </tr>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html, <tr>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html," <td><i class=""conum"" data-value=""6""></i><b>6</b></td>"
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html,"-<td>Tax scheme for the sellers tax registration. Use the appropriate code for the sellers jurisdiction, such as VAT or GST.</td>"
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html,"+<td>An Invoice must not have the Seller tax identifier (ibt-031), therefore, tax scheme for the sellers tax registration must not be binded.</td>"
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html, </tr>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html, <tr>
"-1272,11",data/JP-PINT/pint-jp.html,"+1268,11",data/JP-PINT/pint-jp-ntr.html," <td><i class=""conum"" data-value=""7""></i><b>7</b></td>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html," <div class=""content"">"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html," <pre class=""CodeRay highlight""><code data-lang=""xml""><span class=""tag"">&lt;cac:AccountingCustomerParty&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"     <span class=""tag"">&lt;cac:Party&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"-        <span class=""tag"">&lt;cbc:EndpointID</span> <span class=""attribute-name"">schemeID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">0188</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>3210987654321<span class=""tag"">&lt;/cbc:EndpointID&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"-        <i class=""conum"" data-value=""1""></i><b>(1)</b>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"+        <span class=""tag"">&lt;cbc:EndpointID</span> <span class=""attribute-name"">schemeID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">0188</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>3210987654321<span class=""tag"">&lt;/cbc:EndpointID&gt;</span>  <i class=""conum"" data-value=""1""></i><b>(1)</b>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;cac:PartyIdentification&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"-            <span class=""tag"">&lt;cbc:ID</span> <span class=""attribute-name"">schemeID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">0147</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>654321:000321:0147:1<span class=""tag"">&lt;/cbc:ID&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"-            <i class=""conum"" data-value=""2""></i><b>(2)</b>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"+            <span class=""tag"">&lt;cbc:ID</span> <span class=""attribute-name"">schemeID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">0147</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>654321:000321:0147:1<span class=""tag"">&lt;/cbc:ID&gt;</span>  <i class=""conum"" data-value=""2""></i><b>(2)</b>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;/cac:PartyIdentification&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;cac:PartyName&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"-            <span class=""tag"">&lt;cbc:Name&gt;</span>株式会社 〇〇物産<span class=""tag"">&lt;/cbc:Name&gt;</span> <i class=""conum"" data-value=""3""></i><b>(3)</b>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"+            <span class=""tag"">&lt;cbc:Name&gt;</span>株式会社 〇〇物産<span class=""tag"">&lt;/cbc:Name&gt;</span>  <i class=""conum"" data-value=""3""></i><b>(3)</b>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;/cac:PartyName&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;cac:PostalAddress&gt;</span>"
"-1303,14",data/JP-PINT/pint-jp.html,"+1299,12",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;cbc:StreetName&gt;</span>北区<span class=""tag"">&lt;/cbc:StreetName&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"                 <span class=""tag"">&lt;cbc:Line&gt;</span>Third line<span class=""tag"">&lt;/cbc:Line&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;/cac:AddressLine&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;cac:Country&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"-                <span class=""tag"">&lt;cbc:IdentificationCode&gt;</span>JP<span class=""tag"">&lt;/cbc:IdentificationCode&gt;</span> <i class=""conum"" data-value=""4""></i><b>(4)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"+                <span class=""tag"">&lt;cbc:IdentificationCode&gt;</span>JP<span class=""tag"">&lt;/cbc:IdentificationCode&gt;</span>  <i class=""conum"" data-value=""4""></i><b>(4)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;/cac:Country&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;/cac:PostalAddress&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;cac:PartyTaxScheme&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"-            <span class=""tag"">&lt;cbc:CompanyID&gt;</span><span class=""error"">&gt;</span>T3210987654321<span class=""tag"">&lt;/cbc:CompanyID&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"-            <i class=""conum"" data-value=""5""></i><b>(5)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"+            <span class=""tag"">&lt;cbc:CompanyID&gt;</span>T3210987654321<span class=""tag"">&lt;/cbc:CompanyID&gt;</span>  <i class=""conum"" data-value=""5""></i><b>(5)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;cac:TaxScheme&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"-                <span class=""tag"">&lt;cbc:ID&gt;</span>VAT<span class=""tag"">&lt;/cbc:ID&gt;</span> <i class=""conum"" data-value=""6""></i><b>(6)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"+                <span class=""tag"">&lt;cbc:ID&gt;</span>VAT<span class=""tag"">&lt;/cbc:ID&gt;</span>  <i class=""conum"" data-value=""6""></i><b>(6)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;/cac:TaxScheme&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;/cac:PartyTaxScheme&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;cac:PartyLegalEntity&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"-            <span class=""tag"">&lt;cbc:RegistrationName&gt;</span>株式会社 〇〇物産<span class=""tag"">&lt;/cbc:RegistrationName&gt;</span> <i class=""conum"" data-value=""7""></i><b>(7)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"-            <span class=""tag"">&lt;cbc:CompanyID</span> <span class=""attribute-name"">schemeID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">0147</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>654321:000321:0147:1<span class=""tag"">&lt;/cbc:CompanyID&gt;</span> <i class=""conum"" data-value=""8""></i><b>(8)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"+            <span class=""tag"">&lt;cbc:RegistrationName&gt;</span>株式会社 〇〇物産<span class=""tag"">&lt;/cbc:RegistrationName&gt;</span>  <i class=""conum"" data-value=""7""></i><b>(7)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"+            <span class=""tag"">&lt;cbc:CompanyID</span> <span class=""attribute-name"">schemeID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">0147</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>654321:000321:0147:1<span class=""tag"">&lt;/cbc:CompanyID&gt;</span>  <i class=""conum"" data-value=""8""></i><b>(8)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"         <span class=""tag"">&lt;/cac:PartyLegalEntity&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"-        <span class=""tag"">&lt;cac:Contact&gt;</span> <i class=""conum"" data-value=""9""></i><b>(9)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"+        <span class=""tag"">&lt;cac:Contact&gt;</span>  <i class=""conum"" data-value=""9""></i><b>(9)</b>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;cbc:Name&gt;</span>株式会社 〇〇物産<span class=""tag"">&lt;/cbc:Name&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;cbc:Telephone&gt;</span>011-757-1xxx<span class=""tag"">&lt;/cbc:Telephone&gt;</span>"
"-1322,21",data/JP-PINT/pint-jp.html,"+1316,20",data/JP-PINT/pint-jp-ntr.html,"             <span class=""tag"">&lt;cbc:ElectronicMail&gt;</span>purchaser@oobussan.co.jp<span class=""tag"">&lt;/cbc:ElectronicMail&gt;</span>"
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html, <p>Several allowances and charges may be supplied</p>
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html, </li>
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html, <li>
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html,"-<p>Specification of VAT for allowances and charges, <code>cac:TaxCategory</code> with sub elements, shall be supplied</p>"
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html,"+<p>Specification of TAX for allowances and charges, <code>cac:TaxCategory</code> with sub elements, shall be supplied</p>"
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html, </li>
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html, <li>
"-1975,7",data/JP-PINT/pint-jp.html,"+1968,7",data/JP-PINT/pint-jp-ntr.html, <p>The sum of all allowances and charges on the header level shall be specified in <code>cbc:AllowanceTotalAmount</code> and <code>cbc:ChargeTotalAmount</code> respectively.</p>
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html, <p>Several allowances and charges may be supplied</p>
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html, </li>
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html, <li>
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html,"-<p>Specification of VAT for allowances and charges shall not be specified, as the VAT category stated for the invoice line itself, applies also to the allowances or charges of that line.</p>"
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html,"+<p>Specification of TAX for allowances and charges shall not be specified, as the TAX category stated for the invoice line itself, applies also to the allowances or charges of that line.</p>"
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html, </li>
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html, <li>
"-1992,7",data/JP-PINT/pint-jp.html,"+1985,7",data/JP-PINT/pint-jp-ntr.html," <p>The sum of all allowances and charges on the line level shall be taken into account, subtracted or added, when calculating the line extension amount . These line level allowances and charges shall not be calculated into the header level elements.</p>"
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html, <p>Only one occurrence of allowance (discount) is allowed.</p>
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html, </li>
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html, <li>
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html,-<p>Specification of VAT for allowance shall not be specified</p>
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html,+<p>Specification of TAX for allowance shall not be specified</p>
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html, </li>
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html, <li>
"-2009,7",data/JP-PINT/pint-jp.html,"+2002,7",data/JP-PINT/pint-jp-ntr.html, <p>Allowance related to Price shall not be part of any other calculations.</p>
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html," <h2 id=""_tax_information""><a class=""anchor"" href=""#_tax_information""></a>4. Tax information</h2>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html," <div class=""sectionbody"">"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html," <div class=""paragraph"">"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,-<p>In a PINT compliant invoice most tax related information is aligned to national legislation and only the following is shared in an identical way globally.</p>
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,-</div>
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<div class=""paragraph"">"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<p>Invoice total tax amount is calculate as the sum of tax category amounts and is defined as being a consumption tax that is applied at the time of sale. Most common of these are Value added tax, Consumption Tax, Goods and Service tax or Sales tax. The name of the tax and exact rule on how it is applied and the information that is required depends on national legislation.</p>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,+<p>Following sections given information on how the tax is applied in the relevant jurisdiction.</p>
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html, </div>
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html," <div class=""sect2"">"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<h3 id=""_tax_in_accounting_currency""><a class=""anchor"" href=""#_tax_in_accounting_currency""></a>4.1. Tax in accounting currency</h3>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<div class=""paragraph"">"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<p>If the invoice currency is different from the accounting currency, this is expressed in the invoice by stating the accounting currency in the element Tax accounting currency (IBT-6), and the amount of TAX payable in accounting currency is stated in the element Invoice total CT amount in accounting currency (IBT-111).</p>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,-</div>
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<div class=""listingblock"">"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<div class=""title"">UBL example of VAT currency</div>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<div class=""content"">"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<pre class=""CodeRay highlight""><code data-lang=""xml""><span class=""tag"">&lt;cbc:DocumentCurrencyCode&gt;</span>USD<span class=""tag"">&lt;/cbc:DocumentCurrencyCode&gt;</span> <i class=""conum"" data-value=""1""></i><b>(1)</b>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<span class=""tag"">&lt;cbc:TaxCurrencyCode&gt;</span>JPY<span class=""tag"">&lt;/cbc:TaxCurrencyCode&gt;</span> <i class=""conum"" data-value=""2""></i><b>(2)</b>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<span class=""comment"">&lt;!-- Code omitted for clarity --&gt;</span>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-<span class=""tag"">&lt;cac:TaxTotal&gt;</span>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-    <span class=""tag"">&lt;cbc:TaxAmount</span> <span class=""attribute-name"">currencyID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">USD</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>13.35<span class=""tag"">&lt;/cbc:TaxAmount&gt;</span> <i class=""conum"" data-value=""3""></i><b>(3)</b>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-    <span class=""tag"">&lt;cac:TaxSubtotal&gt;</span>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-        <span class=""tag"">&lt;cbc:TaxableAmount</span> <span class=""attribute-name"">currencyID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">USD</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>133.53<span class=""tag"">&lt;/cbc:TaxableAmount&gt;</span>"
"-2536,93",data/JP-PINT/pint-jp.html,"+2529,27",data/JP-PINT/pint-jp-ntr.html,"-        <span class=""tag"">&lt;cbc:TaxAmount</span> <span class=""attribute-name"">currencyID</span>=<span class=""string""><span class=""delimiter"">&quot;</span><span class=""content"">USD</span><span class=""delimiter"">&quot;</span></span><span class=""tag"">&gt;</span>13.35<span class=""tag"">&lt;/cbc:TaxAmount&gt;</span>"
